nbrRoom,temperature
603,13.487326301293747
502,20.190461789951968
1103,16.68673025036459
1101,17.25088917435711
303,26.10244920165746
1002,24.596613185811425
1103,22.051292147822828
601,25.315331628692004
1002,21.5310393776223
203,17.846605939460304
1103,21.826641500076718
503,19.5230915899729
1003,14.557409564608236
1101,22.229417357335638
702,10.853994069171176
603,26.223377508866072
1101,21.680039430066948
701,22.45870424269082
701,18.69483916989716
903,13.61245247311039
501,19.495318728410044
502,16.386798891383208
1101,7.557572037087853
902,10.312830475822901
1101,18.789253335386878
1002,13.479671473981705
503,23.25000965856336
802,15.938202328408144
801,26.646440749923396
601,16.458686087518902
302,17.64043565816589
501,20.40303459844904
701,22.120826650390416
901,23.840655086953202
502,21.87774732387808
602,25.720925567571157
701,10.408673623891602
1001,26.982820846539425
803,7.331217010794643
1101,11.5687132900449
702,21.073088960921236
502,27.79171610012858
1103,16.775103095716936
801,9.06329259558748
1101,23.369520065257372
501,21.07456414013864
1102,14.538049627989922
502,19.584499655212067
1001,7.149993809503406
1102,10.645364470356757
503,10.68866192826632
101,16.087158372451047
401,13.279101930881586
1103,11.52988365764451
602,26.241934978748606
702,7.113718834103702
501,8.074969398075597
1003,14.442857654044097
203,16.206541575769208
101,17.689496019701576
501,23.39965885821313
1103,12.920892003786511
601,9.682324672642128
702,14.282106243887167
1101,20.03445054612737
1101,24.36589064047436
401,19.425084377228828
701,19.107681333219027
1101,25.221318725689674
102,27.954967925833817
502,15.607806037254093
1102,12.230599939132194
103,9.611570296740387
1002,22.6506366177098
701,19.650454623474204
602,24.764129304980308
1102,22.333130176088595
402,14.130978730469149
701,26.302826501148605
401,23.66264962222807
203,19.84121218635088
602,18.32723234825589
603,11.39629232282754
1002,13.996614934293088
601,19.83021535711807
602,17.857754286448678
503,24.501239610953032
101,14.338952446848355
1101,23.340824922524675
502,13.792592674043126
1101,17.357375336298645
1001,27.460507705988363
702,11.720686626271934
502,7.5790313996453
1101,12.069044829557814
201,27.83563189940104
803,18.98302825079997
601,14.28503377576341
503,11.293964026238015
1001,8.736237793691929
901,8.427793803441908
1101,15.10027591079072
702,8.628589125807569
803,24.409491231154515
1103,12.016464902465716
802,9.76663455802171
1003,20.964366492698463
301,8.216610243327445
201,22.987634576103755
602,27.655103292381114
103,15.466985133911571
901,23.126239984791173
603,18.512306414724247
803,22.71192724824213
901,19.822915727353088
503,24.365165063159147
203,15.746110371191644
1002,25.958854560316876
901,25.788400084044856
403,12.544720645241904
201,27.49052686117701
703,22.631809952741442
801,12.97354914564566
602,21.239118381162022
703,7.342825574158943
1003,13.405083042468586
701,7.175615666738618
603,24.140253564650212
903,16.426470362039517
502,20.332436860826398
803,26.93382436208455
1102,8.797546945808081
1003,20.869012853170897
603,9.670367149081557
702,9.72783934335367
901,12.14004166696772
601,20.310524657972554
1002,14.945477517605806
603,27.84971560141165
702,15.23534613577155
1101,16.148908302432908
1103,21.25907775449798
501,19.995559139132027
1102,23.38006793104701
1001,8.873290028578438
1102,19.449231746437107
1101,14.839523995800645
602,9.379480080700514
201,9.111644640944974
802,8.944532671513649
601,11.496651355381793
502,13.10886458224519
1002,17.098260301598028
703,16.321310527272107
901,20.385336328002147
1002,26.313006005088123
1001,20.44826159529332
803,26.509843306238604
701,9.47085819680768
101,15.41761330285338
102,9.203575070679843
901,9.212833586374195
1102,11.790977715479775
901,26.992938728320564
901,22.606713745907665
1002,23.00456600920219
602,15.428567642981081
202,22.485416241972324
201,23.57264166453057
1002,22.180181661778928
901,26.7414747444115
602,7.18799843969279
602,10.520513779512683
703,20.874830597342275
203,20.759656475101046
1102,11.156602551651435
901,21.850900435343647
801,27.071395861320728
103,8.006811234816881
502,25.85727033916985
203,8.723162596761565
803,15.113188308554545
503,21.97238392248484
1001,24.44496893813189
1101,7.636100023048281
502,27.029024284596826
602,26.513998786810532
301,20.40906919701592
1003,8.130754070020853
701,8.81052359776518
703,23.68999685785337
703,22.052383546528322
1101,15.3469261837569
202,17.256278640366475
601,9.118021017327642
1102,13.039252229190435
702,17.978584268303248
803,27.94836446407887
903,16.54169475385015
102,15.675205417139713
703,26.334109547133107
701,14.339307417235824
1102,20.343961024214693
1003,17.291705017019893
701,20.11891127412548
802,13.123472868185267
1103,17.707550644203558
501,23.40144592257429
1001,25.176916728831753
103,12.647549853989188
602,26.320459685289375
503,15.360313685841431
1103,9.698771200579737
401,27.96608684622584
1001,16.126997039387923
802,15.414040727075891
703,15.007683033368275
802,26.18549341395019
702,7.90468165538138
502,11.689493093143888
702,18.538520789078568
103,10.950465659083982
202,15.255420369005568
702,18.862932253200352
503,11.496777953190966
1102,19.296769640234203
1103,24.36308925142325
901,16.016654808128386
602,26.217136003554725
703,25.48683592906411
1003,19.047708041968747
602,21.29989564944764
1002,8.673583279824914
1101,14.885648831560344
902,19.186692484083594
403,25.114212546367305
601,20.155788441827532
202,21.96539311236063
502,8.978626050197715
403,15.224708590647525
1002,17.57422441105072
903,21.35595978995769
501,14.56955068942893
1102,12.389321481333644
801,11.728181834308048
902,22.748284665517673
1101,9.533296077799186
303,11.398295140431387
302,19.521623164952565
601,19.518644843115013
603,25.420874520954328
1101,13.157107291059306
501,12.378698199524615
603,18.848925710282927
701,22.188778322267726
502,23.34603571866992
1001,19.502788266649727
703,7.903239171775413
801,25.645749472515522
1102,17.17610810653059
601,22.917754984988278
802,24.669927738259894
602,27.886651478455075
1001,17.890964367601978
702,21.910159819295448
1101,17.54820149764857
702,13.021675272952775
701,16.33287587649551
503,10.546731772382572
802,23.587608863502165
601,25.47907983809271
802,14.565489684573588
1002,25.469414739551862
602,25.58866935943757
901,21.994614236765948
901,15.806048575093815
801,13.232798325387266
703,22.871518023417405
1002,14.850351960692981
1001,17.1446945367503
901,13.423775566067887
1003,8.787452963776492
702,8.689674987942885
1002,20.11904606527277
102,21.799562572124888
601,23.62702283626553
1101,18.142159549998183
902,23.144647605968327
601,16.588032958101422
201,13.021752698410234
702,22.24504803451582
1101,19.63340444825257
503,11.822968569989172
1103,17.496250764900708
1003,21.717275282279356
501,23.92805046774868
801,20.55432414288029
1103,16.229929048825092
1102,7.2968504944097585
1101,8.25140433545468
1102,22.618989638855552
802,17.70235955511395
503,23.852122504692865
302,22.013389843900622
703,23.790637263753986
702,17.09280809917802
801,11.176640065030478
501,25.562659327417954
702,17.54104589337615
1101,26.2772458189795
503,13.07260508577646
1103,12.049424941080296
602,21.822005006388284
703,15.773978092556089
501,25.915743924799646
703,11.772028174619145
502,18.69868442074819
502,14.733818439176755
203,25.63194576563705
502,14.649050326390965
1002,16.291313267088345
701,8.386356297649794
903,16.772756921704612
603,17.982749735834005
902,24.014990419777998
801,17.173337057729366
901,16.94295905215578
302,25.629593979395327
102,13.80739039249966
601,15.005383202089071
602,15.750009021273156
603,19.69318821819087
703,25.48844915712457
1001,11.141200407008913
701,9.674231991443957
103,22.61785906809341
1003,26.15626514456605
802,26.72297606649704
501,9.770216598518724
102,10.90579353935534
701,7.518526714778157
602,16.257315069751485
101,22.68549211758977
702,15.233031705067331
503,14.139690763234912
1002,15.197299137530973
1003,24.64096964832735
1001,25.010815607201447
1001,17.677879202578573
501,19.00716031933212
602,14.951207141706288
302,24.862219604474877
1001,10.32639644108345
801,9.218725460265084
802,8.517538845606095
303,11.54369910012514
302,17.996631538349085
601,13.23068831694572
1102,12.6305312468647
602,12.45110112024109
302,7.423533069341987
101,19.04792326662745
701,20.97503308414891
801,23.94607656338905
602,16.007262548174484
1002,23.93185432536849
601,20.369900396526273
602,22.284699426531386
1103,17.834208056769747
601,12.2428668727674
1103,15.90920117627367
801,17.909416946220418
1003,17.09583977183447
602,22.909668650637627
802,13.801276019146993
1103,11.458417094525073
901,18.35512891961623
501,17.419533507004438
601,27.767620463239346
1003,24.43760907875247
901,21.36168453376769
503,7.978689324866949
901,20.356704700553717
901,27.056770268617964
1101,19.732746142364288
702,20.83846432424211
501,7.404511337562092
502,21.289682019742386
603,10.538280443196106
803,17.24051081510007
703,7.618728356566538
1002,13.38951127994293
1101,12.550052472261598
1002,27.9107123697346
803,22.305080744257026
1101,13.16857010027786
502,8.64867076991189
602,17.477403593991284
1002,21.41627939830085
703,15.335862059825553
903,26.481729154954554
1103,27.357881872966622
602,19.12707042129597
502,21.58443694680338
901,20.244416943054688
501,17.456845860992214
1003,22.139827469477712
602,7.833945715093397
503,18.827504378999226
1001,18.375123321085265
802,27.136969778726073
1001,22.449721840907326
202,11.275695011399074
703,23.669432990880708
903,12.980142740777614
603,21.41838436683226
503,24.22119382248627
1102,15.130690359781596
1002,16.32025503340717
703,19.414785194082484
703,13.627071585627814
603,19.417096521378426
802,14.478472099649153
601,8.036467879321686
602,26.72839276551868
501,16.91084936563501
803,18.83534857878502
301,15.579520686504027
701,25.24896890341401
102,10.265450961153359
1102,20.56903896534618
202,24.877894139207
302,9.133008184519927
1102,21.807363085854753
1001,14.55160580014757
602,13.884135571493244
1001,27.730109333024696
703,15.691245438268824
502,14.835650436742243
1002,22.352352773768654
1101,11.160288616924827
1101,18.505316509613507
701,7.459732205392327
1102,22.65172917719973
302,13.595890142001398
1003,20.310121328731896
301,20.162912212941674
701,19.285284621661912
603,13.744345715252068
1003,7.752088276512027
1002,19.585094399461006
701,9.861629710072652
1001,23.42966292456727
1003,23.06855328644439
901,17.37859432471646
1102,15.54693596783078
601,22.46294690199263
702,18.813651161732906
1003,15.327835049589849
503,11.742309274327186
903,17.1907058690833
703,26.412275125473446
903,18.478489956067946
1001,25.65180651232048
503,11.463320646157221
702,20.37080113270937
1101,23.680852972111893
601,12.407413320271392
1101,20.92939930412861
502,18.540094013483728
503,26.468103201433863
502,27.84183488996221
1101,18.481826766665908
1002,20.026029893491426
102,14.855610674731837
203,9.832640389372546
503,13.843637556512768
603,14.429190201629973
1001,11.95583293555734
1101,15.011844385341925
1002,22.47451690860587
1101,16.933696638855885
1103,14.225594809908712
501,19.76808921135586
1103,24.37338548557929
1002,17.80679798072547
601,8.72884545142259
302,21.88710885280245
603,14.891849793354814
502,14.479456529319599
401,12.99700887229155
703,9.827719588722587
1001,17.12374892632539
1002,7.0100129380557945
1003,16.806334129457888
1003,19.088575481590308
403,17.338649647103967
1101,18.294683262324032
1002,17.773340825838762
601,25.7822709275632
1003,19.31365643676688
603,16.082926692186504
203,16.201283873226295
903,27.652298810835546
802,19.035532668353625
1102,21.141000428344483
301,13.522948382503078
903,24.78281444260088
802,20.874288458000954
203,9.597236455441092
1101,11.511639275435341
503,18.69036456501416
401,7.345281531975408
502,21.214363050764447
501,23.862445366657692
503,10.29688273490558
203,9.95101869231696
1102,16.503992611529068
1102,19.228166045902
702,20.609764041289754
903,11.481396592474315
1003,26.770087232052788
901,18.16165182223301
1102,9.59910393267308
501,10.66026151070827
603,12.109059114316294
601,14.096373413240109
402,27.970373143414804
602,22.381221363326826
703,17.230487346923912
103,19.050798365889467
103,12.291369394238119
501,7.455558762319209
502,22.154684820447184
601,9.412615051753653
501,14.392376966278105
1102,18.855882279815344
1101,26.16594834269488
503,13.219363238026329
1102,19.855247395536736
901,7.3861893422348714
603,8.864794207026492
101,27.660088680081984
1001,19.48348184912556
302,10.909782361049173
402,12.501705117619295
603,10.505230744489117
502,17.7581173873493
601,16.364101726993663
502,24.17476181388052
502,18.24255255515802
503,17.589970002672153
1102,24.74615349729504
701,25.64761579561573
1003,12.594252880850856
703,20.895556929444272
602,15.727185468954964
503,27.13690786610127
1002,9.003604499052086
302,16.353776449414813
203,13.095301909344563
402,15.307593712737448
702,14.958695979415793
502,25.081387487771405
702,26.69756585114433
402,11.269910672629464
1103,22.53881014480001
901,18.473777594046688
1102,17.352910481289523
503,10.478285357606657
1103,16.596621227426198
1101,15.848759837013375
1001,15.67951384683862
1102,13.592905458478171
803,7.156780740890355
501,10.080671403929484
401,7.141254414115332
702,22.863455334347506
603,8.807749704939246
502,9.102570030701118
502,23.45061281855061
1003,24.788249157262555
603,23.435536257829426
902,8.627042769693219
501,20.050381990762453
702,12.569972588346154
503,17.345531321681065
702,12.777071012187855
503,13.812060654792507
503,21.1789627947764
1003,9.369954585278853
803,16.732744327507895
602,22.413217804728866
703,9.731984140732317
502,15.626210344374526
903,7.987870977366108
1102,16.142269431867586
902,18.641548476653398
501,18.136757194936138
1101,20.848911698731122
602,13.019657863328677
501,27.07201387876601
802,14.200288761667506
603,18.09523308553984
901,9.941230644240466
501,20.58379784099468
801,24.066519849361725
202,27.526864735474977
502,7.205406172625157
403,11.216795149623218
102,18.519098750436868
701,7.897080136274845
1003,18.783467797979373
602,7.5969702404796315
103,19.325538299812152
1002,12.06597503293924
1102,18.068551879635066
801,10.706076585927484
603,26.271062674181728
502,23.493441935584148
702,9.408983918043935
701,27.79668529314268
502,17.787948080861973
1101,12.025575554066586
103,11.102747230808186
202,10.925131604726525
202,7.323968371549277
1003,18.605511900493003
1001,27.72221143401763
1101,20.61448752868891
1103,16.135010059097425
803,8.451789640940257
401,13.281968980932385
903,12.253329857765555
602,26.364194760479545
702,7.673572021896371
1003,22.365495514825678
601,25.381294361952985
601,24.166276572937804
901,13.481678726812
601,9.961213044180221
1002,26.994982902551712
203,11.823633151556002
1103,13.541378322984588
402,20.973116920153615
502,23.123028295929537
802,21.26992098161411
601,25.961742785203747
1001,23.573049376216787
603,10.390569347254043
1002,17.149655938886365
801,14.051473013057807
603,25.856700356489394
901,26.14890601461841
502,12.192426821721414
1103,13.349768700827232
401,11.138609130526476
1003,15.18060967875007
901,23.397873237670016
1003,24.984087779502286
202,19.255265916606398
803,25.91986824647261
202,16.98997889516546
601,12.316220338222886
1101,18.46595047937813
702,17.210049313876688
1002,26.20391000483951
1102,13.496604106306306
902,15.585340053497017
603,24.52085802056674
1002,23.361606527270645
903,18.53004431477069
401,19.24580549505751
602,21.13055246571421
601,11.605022484066394
501,9.291139293593325
1003,15.796247118321158
501,11.533997671967402
802,9.784903412816774
501,22.779343011170553
602,7.196222176018558
202,16.06579285456891
702,10.341709669271546
801,9.798751740154298
203,9.626342813032707
802,17.5683560215979
901,18.66663757183174
603,20.430744797736303
1001,26.710319089570213
803,20.03002332786197
401,16.137509531782133
202,7.272090441202332
203,9.428416720307556
901,27.154934676925716
801,26.46125105977732
803,21.330387688007605
901,10.857983934344073
203,27.573593890956666
1101,15.014042303657773
1103,14.603315279103196
1103,22.22348439138502
1002,15.3939314176659
701,27.737352900923838
101,16.537931820051742
403,20.01469674581537
1103,18.092636002765566
801,23.94566291810677
802,27.6762734917169
703,9.678144458300142
1103,9.580198276467248
502,26.682863286108088
1103,9.4033696630496
101,10.352563614447398
1101,26.697631695067248
1101,16.00014503361973
703,8.779089275381802
601,14.187761637130492
1103,23.44020112114541
1101,13.837886102051973
801,16.373653106211126
1001,25.783181718370106
802,13.739560418364475
602,7.132633071136758
601,20.749359172902395
202,25.019111383257822
1002,23.65578623597972
301,13.575262373194384
602,15.69467643111324
601,26.589486914503308
703,18.542756640363386
602,13.044517447589342
503,7.987922679453321
702,27.742649041198444
902,10.903896262866759
503,11.232432137251804
202,13.147468885407822
702,14.432951274348431
501,13.933805482889733
601,17.250174622663938
703,26.120552051726122
302,10.601223248325976
403,19.291358118535967
902,22.32884706675904
501,14.398384724070509
602,11.041416174256444
401,14.816321579727072
302,21.972801035463792
702,13.354208163543966
901,14.700338746732047
1103,26.331033939727405
501,12.651541877505233
601,14.697926663877167
501,25.332263810516785
703,14.915598266542704
903,11.794544222374615
1101,9.961499194619568
301,14.84183771350309
502,11.06801923502998
1103,17.025158826408756
203,21.274965886412602
102,18.016819237825448
601,10.79027038245583
801,12.813423026168866
1001,13.868390872990453
302,18.283327739444506
1002,27.622272034242112
1103,16.207526759094264
703,17.20453933186451
1102,17.726420654943176
603,12.564545763780279
502,7.914374735711862
501,26.82558273603651
701,27.371615693908968
701,24.72929826041525
601,15.787433805415375
501,21.323475235974158
103,15.673684083597946
602,10.078422449114367
502,14.234895103216042
1103,14.374157000720048
702,9.68568153654427
101,14.777407954038999
701,17.312589302889627
1102,20.692086447425748
1102,15.890702225230074
703,15.06274126319908
503,8.096860472215901
902,25.133043789612003
1001,27.375406139189305
503,24.803329681492986
703,10.361913895065236
701,15.11872892413831
101,24.241912387172214
602,19.525813376464612
1103,12.079932915010225
1003,24.929658417328202
502,22.385509609887823
602,10.236068221340659
702,13.487291689937125
1001,8.714560400615909
1003,12.477960982380006
702,9.436678832706336
1102,11.866008172783744
501,13.77748731046526
503,8.601668015117987
903,27.79088646587812
902,20.926653351487687
701,9.048050847188943
601,9.1426960505815
702,11.501168951208891
503,8.478725645646474
501,24.589514807089657
603,19.827115880275322
1103,20.27140550899493
702,20.769329033665432
603,18.46045043993653
902,20.469924092161413
103,10.585218659662896
701,22.576925112185076
602,15.28345233073784
103,16.0710565845948
1001,27.35753890737012
1102,21.198657282070826
603,11.582076310588588
703,23.57017319075589
1102,17.657435517059188
1001,14.641784508600008
101,15.706483367924776
1103,10.909966528648052
1001,26.798049516008764
902,14.972294227871
701,14.203432804404589
601,13.603798916655178
1101,16.386358815361493
1101,26.52939447932245
702,17.827530051103665
501,14.94138654032556
501,9.487608263120187
901,11.35100057335725
603,25.209799795544015
703,17.64995202209067
1001,23.041931396761843
1102,7.9169306127324655
603,22.734117168049146
601,9.971870962312698
702,13.010669993018286
803,22.983106039616327
502,17.64344296000754
803,24.42564929128645
103,14.173042786888983
601,8.105334351814268
802,15.328130010235865
103,14.513772809515952
202,19.746903625412408
1102,8.532425065075337
1002,20.731388101865413
502,23.79952595400395
1102,11.117844833127863
601,13.110828547385347
801,27.730393016592487
201,16.78961921419482
701,20.8817273224579
1103,25.61132134348652
901,21.23829533309828
1003,23.664028392174693
702,9.104389365357004
501,9.501826278046826
603,16.830786468809794
1002,17.244519482941545
502,8.470247249844768
1101,21.00254082613548
201,25.564598752366663
803,25.45422532275235
802,21.442865593949662
602,23.358163571999068
1002,10.781957501174364
602,18.95769819149804
301,7.939492487520457
301,15.994247229742895
1002,27.468356185424533
502,16.63969413841132
1103,19.49049191477516
1101,16.133092523799576
901,14.872929485634966
1003,23.713641672612034
203,15.314946172266474
802,15.359484821340235
703,19.644923382507567
702,11.596479577578759
1001,19.739925320653427
1001,14.173116424474845
603,21.074797357430853
702,12.688856066870613
701,11.625464274455734
603,15.604369650262212
1101,10.720625568698466
1002,20.29687058803976
502,7.071467793208408
703,24.99955742392839
903,21.583143473267842
901,21.381400467029184
102,22.41411391269157
702,21.88281874710673
1101,15.099746311828902
703,26.078650592380423
702,24.769483757345572
703,10.404255693100133
1002,20.59345713298027
503,9.5372789804082
501,7.402646526823865
1002,27.400612851888976
101,11.134766171487177
701,26.08017756211955
903,23.82368894113843
1003,17.344660267084286
703,26.92840093504806
1001,21.72925297537048
802,19.414423857224165
601,16.948764003535793
1003,18.815645473018016
1101,20.32909743295452
703,25.02965930149703
1101,22.87936559088057
802,15.418527565058223
603,26.37113619942516
1102,7.752702680282321
902,25.78563470527515
901,11.532490708343428
1101,22.54489505412612
703,13.897803448062135
1101,27.1575879109505
701,26.96876969578824
402,11.054606426518593
403,20.280788242571106
1001,18.00061739449266
701,17.899063024180613
903,27.59271034255908
702,10.982524410008493
702,21.96807285377084
1001,14.609198498832786
603,19.74584140801564
1003,18.604628175099453
701,13.088604733537812
902,18.82616456769143
1101,25.370303013866906
802,10.088827511026473
903,17.56943359514955
301,14.441883450941901
101,20.081833691198064
1101,27.58464101229868
1101,27.191794097388712
1002,17.329591863116406
1001,18.11380024073221
501,23.118593536109728
901,13.891785158519983
803,22.03829932704863
703,19.197338533818925
702,9.66448485760529
801,15.139290207106301
101,27.73958637067996
503,25.47839574165857
1102,22.34364128133965
1003,8.065325940528608
602,10.407877386511355
701,14.80641678009524
303,16.217316299372925
1001,20.99578719364007
101,10.548037754524627
601,16.47720841549043
703,21.833263681640588
1101,20.03159875895621
702,10.179697479606547
1003,8.715614537051389
901,7.693857741419097
702,10.971088495957718
701,16.998443762151446
501,19.259978409627266
801,9.085751733507925
1002,11.227566442336451
1102,12.595064499463724
1002,12.327391441812804
603,25.794659088826307
701,18.17783118051714
801,19.249084036041715
1003,9.903351151474627
1102,20.74946765535663
703,21.13798016266113
503,8.049404602551885
703,10.751573358385622
1102,16.503764775539032
601,23.6374923135158
803,8.621141255404137
801,19.64998729428937
903,22.444714573956627
1101,13.814714641593216
703,21.66172187208366
701,25.143439232310623
501,13.211268575311008
501,24.835261661089724
201,9.876887843834156
703,19.001374864170238
703,26.387278359370214
403,12.097264918759484
702,7.2801905648275875
503,22.2367793048207
502,22.96698052079552
503,13.264199805089321
1002,14.030601821517728
903,15.423770955813133
602,16.15977204345655
1001,25.02235300031623
602,20.719594277833508
902,16.796128641611
1101,19.21615212472105
603,23.350078739328985
1003,19.2598418914232
1101,22.773033217608447
802,26.49080793866437
803,19.375578404292668
1001,14.088708456409945
1001,19.764469635817985
603,8.58521438381634
102,19.80720415979298
502,19.139861218072763
1103,11.072796039285848
102,26.166309381993702
802,22.617193958153496
802,19.325166738685176
101,25.95374517729753
501,26.765058978828048
901,9.449768584085307
501,16.591864791930014
602,7.420185426445233
502,27.47883976457129
702,24.971369320207106
1103,12.883914411467233
401,9.391394261497833
103,13.072118452085107
801,13.745533143581273
1002,7.224911425468368
1101,8.110915148241503
1103,25.12634355484697
601,14.796924659149616
703,23.625890109206
1101,17.744074937177388
701,18.2542943038383
302,14.744557159696797
1003,26.335911960011746
501,26.80543119955809
1001,13.882911245437624
701,22.291701800343557
1003,16.808543341299824
1003,26.45633592143514
203,14.801002682404187
701,23.532862293624568
802,23.258456931492386
1001,19.391698458068827
601,7.301739392145582
903,25.27167517533004
302,10.26807700815086
1103,27.06453870248939
602,14.95966277741482
1103,19.460723647529427
503,19.986419104031206
903,17.39061833440314
1001,27.389576643133307
501,26.87783496951928
801,12.149863938722785
1102,16.3393561464764
803,23.506119922546148
802,9.923308104738533
701,19.157850678516454
1103,21.35914573800195
401,9.631954776142887
703,8.500953067535331
1001,10.965521511052422
603,14.547162912240285
1003,22.8534244949966
503,15.50344691250174
1003,11.54824925940137
602,22.80847294269193
501,17.28608858257551
102,16.176734157464644
503,14.257261735788742
1103,13.579409044905322
1001,24.873528086529934
901,7.099238400812182
802,26.39902399604713
1001,24.798965382998578
503,7.052314235376499
503,21.397814306655164
501,13.166497939691306
603,10.296864438089004
503,23.558412392709407
103,25.039718466483933
1003,24.690972830834323
701,15.555566991029494
603,16.620567958816732
503,14.890322375088148
102,19.87336324914807
1102,10.773999522452304
1102,15.959877502344822
501,9.73166675021124
903,27.615729604698767
1102,8.196589549908321
502,16.149856721621703
402,16.338614693607983
803,20.30214682585348
803,20.138659147071547
403,24.9663060000137
1003,7.7164465173618675
1003,22.59250140930057
1002,16.235574260553435
502,22.726067504096516
402,19.26163958924839
402,12.299296742775367
503,26.107413817989173
1001,10.34337417618322
503,27.59163247083529
402,11.994481640539027
502,16.986059591102972
901,21.885524593555246
603,24.14989111004134
501,19.35017497612485
102,9.756023256834435
501,24.36979893283548
502,26.62509336499157
702,10.720873191900056
101,13.643279169152795
1101,19.88969411935668
702,13.492863734321807
702,14.451566000748956
703,15.395450698436182
1003,24.295234487535467
202,22.587951561945662
501,14.02235375185538
802,24.31896984250336
201,19.772745708180924
1103,10.504584229107325
503,18.701336693643103
801,9.29515387086988
702,16.908645988762355
1002,18.72139250756896
703,15.11757109230102
601,12.542138765919855
602,24.28160269523537
701,7.700339042347922
1003,19.68121261582877
601,24.59303649517398
1101,7.745935153215016
1101,22.94904393840251
302,21.878425510194567
601,22.942940416677512
203,22.26639605002414
603,16.63620454478295
402,14.029219571679265
903,12.399844882231116
1001,13.164282928390556
